"headword1","headword2","headword3","headword","base","base1","mng","mng1","equiv","equiv1","{ePSD2}",,,
"šumsi","[commodity]","N","šumsi[commodity]N","šum₂-si","šum₂-si","a commodity","a commodity","–","–","{ePSD2}",,,
"šumsikil","[vegetable]","N","šumsikil[vegetable]N","šum₂-sikil, šum₂-sikil{sar}, šum₂{sar}-sikil, {u₂}šum₂-sikil{sar}, {ŋeš}šum₂-sikil, šum-sikil, sikil","šum₂-sikil<br>šum₂-sikil<sup>sar</sup><br>šum₂<sup>sar</sup>-sikil<br><sup>u₂</sup>šum₂-sikil<sup>sar</sup><br><sup>ŋeš</sup>šum₂-sikil<br>šum-sikil<br>sikil","an alliaceous vegetable, onion","an alliaceous vegetable<br>onion","šamaškilu","šamaškilu","{ePSD2}",,,
"šumti","[an onion]","N","šumti[an onion]N","šum₂-ti","šum₂-ti","an onion","an onion","–","–","{ePSD2}",,,
"šumun","[grass]","N","šumun[grass]N","{u₂}šu-mu, {u₂}šu-mu-un, šu-mu, šu-mu-un","<sup>u₂</sup>šu-mu<br><sup>u₂</sup>šu-mu-un<br>šu-mu<br>šu-mu-un","alfalfa grass","alfalfa grass","numun[grass]N, elpetu","elpetu","{ePSD2}",,,
"šumunbur","[rushes]","N","šumunbur[rushes]N","šu-mu-un-bur₂, {u₂}šu-mu-bur₂, {u₂}šu-mu-un-bur₂","šu-mu-un-bur₂<br><sup>u₂</sup>šu-mu-bur₂<br><sup>u₂</sup>šu-mu-un-bur₂","halfa grass, rushes","halfa grass<br>rushes","numunbur[rushes]N, meburku","meburku","{ePSD2}",,,
"Šumundar","[1]","WN","Šumundar[1]WN","{id₂}šu-mu-dar, {id₂}šu-mu-un-dar","<sup>id₂</sup>šu-mu-dar<br><sup>id₂</sup>šu-mu-un-dar","1","Šumundar","–","–","{ePSD2}",,,
"šumunša","[song]","N","šumunša[song]N","šumun-ša₄","šumun-ša₄","a song","a song","–","–","{ePSD2}",,,
"šun","[shine]","V/t","šun[shine]V/t","šun₂","šun₂","to shine","to shine","nabāṭu","nabāṭu","{ePSD2}",,,
"šuna ŋal","[under control]","V/i","šuna ŋal[under control]V/i","šu %sux:ŋal₂","šu ŋal₂","to be under one's control","to be under one's control","–","–","{ePSD2}",,,
"Šunamugi","[1]","PN","Šunamugi[1]PN","šu-na-mu-gi₄","šu-na-mu-gi₄","1","Šunamugi","–","–","{ePSD2}",,,
"Šunialdugud","[1]","PN","Šunialdugud[1]PN","šu-ni-al-dugud","šu-ni-al-dugud","1","Šunialdugud","–","–","{ePSD2}",,,
"Šunidu","[1]","DN","Šunidu[1]DN","{d}šu-ni-du₃","<sup>d</sup>šu-ni-du₃","1","Šunidu","–","–","{ePSD2}",,,
"Šunidug","[1]","DN","Šunidug[1]DN","{d}šu-ni-dug₃, {d}šu-ni-du₇, {d}šu-ni-du₃","<sup>d</sup>šu-ni-dug₃<br><sup>d</sup>šu-ni-du₇<br><sup>d</sup>šu-ni-du₃","1","Šunidug","–","–","{ePSD2}",,,
"Šunidugud","[1]","DN","Šunidugud[1]DN","{d}šu-ni-dugud","<sup>d</sup>šu-ni-dugud","1","Šunidugud","–","–","{ePSD2}",,,
"šunim","[spring]","N","šunim[spring]N","šu-nim","šu-nim","spring time, early, spring, be early","spring time<br>early<br>spring<br>be early","–","–","{ePSD2}",,,
"Šuninšubur","[1]","PN","Šuninšubur[1]PN","šu-{d}nin-šubur","šu-<sup>d</sup>nin-šubur","1","Šuninšubur","–","–","{ePSD2}",,,
"šuniŋin","[circular]","N","šuniŋin[circular]N","šu-niŋin₂, šu-niŋin","šu-niŋin₂<br>šu-niŋin","round, circular","round<br>circular","–","–","{ePSD2}",,,
"šuniŋin","[total]","N","šuniŋin[total]N","šu-niŋin₂, šu-niŋin, šuniŋin, šu-ni-in, šu-niŋ₂-niŋin₂, šu-niŋ₂-na","šu-niŋin₂<br>šu-niŋin<br>šuniŋin<br>šu-ni-in<br>šu-niŋ₂-niŋin₂<br>šu-niŋ₂-na","total, sum, assembly, grand total","total<br>sum<br>assembly<br>grand total","napharu","napḫaru","{ePSD2}",,,
"šuniŋinniŋin","[grand total]","N","šuniŋinniŋin[grand total]N","šu-niŋin₂-niŋin₂, šu-niŋin₂-šu-niŋin₂","šu-niŋin₂-niŋin₂<br>šu-niŋin₂-šu-niŋin₂","grand total","grand total","–","–","{ePSD2}",,,
"Šunir","[1]","DN","Šunir[1]DN","{d}šu-nir","<sup>d</sup>šu-nir","1","Šunir","–","–","{ePSD2}",,,
"šunir","[emblem]","N","šunir[emblem]N","šu-nir, {ŋeš}šu-nir, {na₄}šu-nir, {urud}šu-nir, šu-nir{zabar}","šu-nir<br><sup>ŋeš</sup>šu-nir<br><sup>na₄</sup>šu-nir<br><sup>urud</sup>šu-nir<br>šu-nir<sup>zabar</sup>","emblem","emblem","šurinnu","šurinnu","{ePSD2}",,,
"šunumun","[seed]","N","šunumun[seed]N","šu-numun","šu-numun","seed","seed","–","–","{ePSD2}",,,
"Šunumuna","[1]","MN","Šunumuna[1]MN","šu-numun, šu-numun-a, {itud}šu-numun-a, {itud}šu-numun-na, šu-numun-bi, šu-numun-na","šu-numun<br>šu-numun-a<br><sup>itud</sup>šu-numun-a<br><sup>itud</sup>šu-numun-na<br>šu-numun-bi<br>šu-numun-na","1","Šunumuna","–","–","{ePSD2}",,,
"Šunumušda","[1]","PN","Šunumušda[1]PN","{m}šu-{d}nu-muš-da","<sup>m</sup>šu-<sup>d</sup>nu-muš-da","1","Šunumušda","–","–","{ePSD2}",,,
"šuŋar","[favor]","N","šuŋar[favor]N","šu-ŋar, šu-ŋar₇","šu-ŋar<br>šu-ŋar₇","favor","favor","–","–","{ePSD2}",,,
"Šuŋarduruna","[0]","DN","Šuŋarduruna[0]DN","{d}šu-ŋar-durun-na","<sup>d</sup>šu-ŋar-durun-na","–","Šuŋarduruna","–","–","{ePSD2}",,,
"Šuŋargal","[1]","MN","Šuŋargal[1]MN","šu-gar-gal, šu-gar, šu-ma, šu-mar-ra","šu-gar-gal<br>šu-gar<br>šu-ma<br>šu-mar-ra","1","Šuŋargal","–","–","{ePSD2}",,,
"šuŋargi","[avenger]","N","šuŋargi[avenger]N","šu-ŋar-gi₄","šu-ŋar-gi₄","avenger","avenger","mutēr gimilli","mutēr gimilli","{ePSD2}",,,
"ŠuPA","[1]","DN","ŠuPA[1]DN","{d}šu-{+x-gu}PA, {d}šu-PA","<sup>d</sup>šu-<sup>+x-gu</sup>PA<br><sup>d</sup>šu-PA","1","ŠuPA","–","–","{ePSD2}",,,
"Šuqurtum","[1]","PN","Šuqurtum[1]PN","šu-qur-tum","šu-qur-tum","1","Šuqurtum","–","–","{ePSD2}",,,
"šur","[unmng]","N","šur[unmng]N","šur₆","šur₆","(unknown meaning)","(unknown meaning)","–","–","{ePSD2}",,,
"šur","[branches]","N","šur[branches]N","šu-ur₄","šu-ur₄","branches","branches","kisittu","kisittu","{ePSD2}",,,
"šur","[eyebrow]","N","šur[eyebrow]N","šu-ur₂","šu-ur₂","eyebrow","eyebrow","–","–","{ePSD2}",,,
"šuria","[half]","N","šuria[half]N","šu-ri-a, šu-ru-a, šu-ri, šu-a-ri, šu-ra, šur-a-ni","šu-ri-a<br>šu-ru-a<br>šu-ri<br>šu-a-ri<br>šu-ra<br>šur-a-ni","half share","half share","mišlānū","mišlānū","{ePSD2}",,,
"šurin","[oven]","N","šurin[oven]N","{im}šu-rin, {im}šu-GAR-rin-na, šu-rin, šu-rin-na, {dug}{im}šu-rin, {im}ša₂-rin, {im}šu-rin-na","<sup>im</sup>šu-rin<br><sup>im</sup>šu-GAR-rin-na<br>šu-rin<br>šu-rin-na<br><sup>dug</sup><sup>im</sup>šu-rin<br><sup>im</sup>ša₂-rin<br><sup>im</sup>šu-rin-na","oven","oven","–","–","{ePSD2}",,,
"Šurina-numunkušene","[Oven of the Widows]","CN","Šurina-numunkušene[Oven of the Widows]CN","{mul}{im}šu-rin-na-nu-kuš₂-u₃-e-ne, {mul}{im}šu-rin-na-nu-kuš₂-e-ne, {mul}{im}šu-rin-na-nu-mu-un-kuš-e-ne","<sup>mul</sup><sup>im</sup>šu-rin-na-nu-kuš₂-u₃-e-ne<br><sup>mul</sup><sup>im</sup>šu-rin-na-nu-kuš₂-e-ne<br><sup>mul</sup><sup>im</sup>šu-rin-na-nu-mu-un-kuš-e-ne","The Oven of the Widows","The Oven of the Widows","–","–","{ePSD2}",,,
"šurmen","[cypress]","N","šurmen[cypress]N","šu-ur₂-me, {ŋeš}šu-ur₂-me, šurmen, {ŋeš}šu-ur₂-min₃, {ŋeš}šur-min₃, šu-me, šurmenₓ(EREN){+šu-me}, {ŋeš}šu-me, {ŋeš}šu-ur-min₃, {ŋeš}šu-ur₂-mi-nu-um, šur-min₃, su-me-num₂, šurmenₓ(EREN), šurmenₓ(|ŠU.EREN.ME|)","šu-ur₂-me<br><sup>ŋeš</sup>šu-ur₂-me<br>šurmen<br><sup>ŋeš</sup>šu-ur₂-min₃<br><sup>ŋeš</sup>šur-min₃<br>šu-me<br>šurmenₓ(EREN)<sup>+šu-me</sup><br><sup>ŋeš</sup>šu-me<br><sup>ŋeš</sup>šu-ur-min₃<br><sup>ŋeš</sup>šu-ur₂-mi-nu-um<br>šur-min₃<br>su-me-num₂<br>šurmenₓ(EREN)<br>šurmenₓ(|ŠU.EREN.ME|)","cypress","cypress","šurmīnu","šurmīnu","{ePSD2}",,,
"šurum","[litter]","N","šurum[litter]N","šurum, šurum₃, šurum₆, šurum-ba, šurum₆-ma, šurun₂","šurum<br>šurum₃<br>šurum₆<br>šurum-ba<br>šurum₆-ma<br>šurun₂","dung, droppings (of sheep, gazelle), litter, bedding, litter","dung<br>droppings (of sheep<br>gazelle)<br>litter<br>bedding<br>litter","kabû, piqqannu, rubṣu","kabû<br>piqqannu<br>rubṣu","{ePSD2}",,,
"šurum","[sprinkle]","V/t","šurum[sprinkle]V/t","šurumₓ(|URU×GU|)","šurumₓ(|URU×GU|)","to sprinkle oil","to sprinkle oil","zarû","zarû","{ePSD2}",,,
"šurun","[cricket]","N","šurun[cricket]N","šurun₄, |DAG.KISIM₅×SI|","šurun₄<br>|DAG.KISIM₅×SI|","cricket, grasshopper","cricket<br>grasshopper","ṣāṣiru","ṣāṣiru","{ePSD2}",,,
"šurupak","[00]","MN","šurupak[00]MN","{d}šurupak{ki}","<sup>d</sup>šurupak<sup>ki</sup>","00","šurupak","–","–","{ePSD2}",,,
"Šuruppag","[1]","SN","Šuruppag[1]SN","šuruppag{ki}, šuruppag","šuruppag<sup>ki</sup><br>šuruppag","1, 1","Šuruppag","–","–","{ePSD2}",,,
"Šuruškin","[1]","PN","Šuruškin[1]PN","su₄-ru-uš₂-GI","su₄-ru-uš₂-GI","1","Šuruškin","–","–","{ePSD2}",,,
"Šusaduga","[1]","DN","Šusaduga[1]DN","{d}šu-sa₂-dug₄-ga, {d}šu-sa₂{+sa}-dug₄{+du}-ga","<sup>d</sup>šu-sa₂-dug₄-ga<br><sup>d</sup>šu-sa₂<sup>+sa</sup>-dug₄<sup>+du</sup>-ga","1","Šusaduga","–","–","{ePSD2}",,,
"šusaŋ","[compressor]","N","šusaŋ[compressor]N","{ŋeš}šu-saŋ, su-saŋ-ŋa₂","<sup>ŋeš</sup>šu-saŋ<br>su-saŋ-ŋa₂","compressor","compressor","hanniqu","ḫanniqu","{ePSD2}",,,
"šusar","[string]","N","šusar[string]N","šu-sar, su₄-sar, {urud}šu-sar, {gi}šu-sar, šu-SAR-e","šu-sar<br>su₄-sar<br><sup>urud</sup>šu-sar<br><sup>gi</sup>šu-sar<br>šu-SAR-e","string, cord, wire","string<br>cord<br>wire","pitiltu","pitiltu","{ePSD2}",,,
"šusi","[object]","N","šusi[object]N","{kuš}šu-si","<sup>kuš</sup>šu-si","a leather object","a leather object","–","–","{ePSD2}",,,
"šusi","[finger]","N","šusi[finger]N","šu-si, {kuš}šu-si","šu-si<br><sup>kuš</sup>šu-si","finger, a unit of length","finger<br>a unit of length","ubānu","ubānu","{ePSD2}",,,
"šusi sa","[put in order]","V/t","šusi sa[put in order]V/t","šu-si %sux:sa₂","šu-si sa₂","to put in order","to put in order","šutēšuru","šutēšuru","{ePSD2}",,,
"šusub","[towel]","N","šusub[towel]N","šu-šu-ub, {tug₂}šu-su-ub, šu-su-ub","šu-šu-ub<br><sup>tug₂</sup>šu-su-ub<br>šu-su-ub","towel","towel","–","–","{ePSD2}",,,
"šusubedab","[towel fringe]","N","šusubedab[towel fringe]N","{tug₂}šu-su-ub-e-dab","<sup>tug₂</sup>šu-su-ub-e-dab","towel fringe","towel fringe","–","–","{ePSD2}",,,
"Šusuen","[1]","RN","Šusuen[1]RN","{d}šu-{d}suen, šu-{d}suen, {d}šu-{d}sin, {d}šu-{d}suen-na","<sup>d</sup>šu-<sup>d</sup>suen<br>šu-<sup>d</sup>suen<br><sup>d</sup>šu-<sup>d</sup>sin<br><sup>d</sup>šu-<sup>d</sup>suen-na","1","Šusuen","–","–","{ePSD2}",,,
"Šusuenanasuentakil","[1]","PN","Šusuenanasuentakil[1]PN","{d}šu-{d}suen-a-na-{d}suen-ta₂-ki-il","<sup>d</sup>šu-<sup>d</sup>suen-a-na-<sup>d</sup>suen-ta₂-ki-il","1","Šusuenanasuentakil","–","–","{ePSD2}",,,
"Šusuendan","[1]","PN","Šusuendan[1]PN","{d}šu-{d}suen-KAL","<sup>d</sup>šu-<sup>d</sup>suen-KAL","1","Šusuendan","–","–","{ePSD2}",,,
"Šusueniṭibšinat","[1]","PN","Šusueniṭibšinat[1]PN","{d}šu-{d}suen-i-TI-ib-ši-na-at","<sup>d</sup>šu-<sup>d</sup>suen-i-TI-ib-ši-na-at","1","Šusueniṭibšinat","–","–","{ePSD2}",,,
"Šusuensisa","[1]","PN","Šusuensisa[1]PN","{d}šu-{d}suen-si-sa₂","<sup>d</sup>šu-<sup>d</sup>suen-si-sa₂","1","Šusuensisa","–","–","{ePSD2}",,,
"šuš","[priest]","N","šuš[priest]N","šušₓ(|ŠE.NAM₂|)","šušₓ(|ŠE.NAM₂|)","a priest","a priest","–","–","{ePSD2}",,,
"šuš","[bedding]","N","šuš[bedding]N","šuš₅, {+šu-u}šuš₅","šuš₅<br><sup>+šu-u</sup>šuš₅","bedding or feed for animals","bedding or feed for animals","zirqu","zirqu","{ePSD2}",,,
"šuš","[devastation]","N","šuš[devastation]N","šuš₃","šuš₃","devastation","devastation","–","–","{ePSD2}",,,
"šuš","[one-sixth]","NU","šuš[one-sixth]NU","šuš₂, šuš","šuš₂<br>šuš","one-sixth","one-sixth","šuššu","šuššu","{ePSD2}",,,
"šuš","[pounding stone]","N","šuš[pounding stone]N","{na₄}šu₄","<sup>na₄</sup>šu₄","pounding stone","pounding stone","–","–","{ePSD2}",,,
"šuš","[cover]","V/t","šuš[cover]V/t","šuš₂, šuš, šuš₂-šuš₂, šu₂-uš, ušu₂, {kuš}šuš₂, šu-uš, šum₂, šuš-šuš, šu, šuš₅, {+šu-u}šuš₂, su-su-sa, suš₂, su₂, su₃-su₃, uš-šu, šu₂-ur, šu₂-ur-šu₂-ur, šu₂-šu₂-šu₂, šuš₃, šu₁₇","šuš₂<br>šuš<br>šuš₂-šuš₂<br>šu₂-uš<br>ušu₂<br><sup>kuš</sup>šuš₂<br>šu-uš<br>šum₂<br>šuš-šuš<br>šu<br>šuš₅<br><sup>+šu-u</sup>šuš₂<br>su-su-sa<br>suš₂<br>su₂<br>su₃-su₃<br>uš-šu<br>šu₂-ur<br>šu₂-ur-šu₂-ur<br>šu₂-šu₂-šu₂<br>šuš₃<br>šu₁₇","to cover, to spread over, to envelop, overwhelm, to cloud over, covering, surface, to sink down, set (of the sun), to raise (clothes), to whisper, to brand","to cover<br>to spread over<br>to envelop<br>overwhelm<br>to cloud over<br>covering<br>surface<br>to sink down<br>set (of the sun)<br>to raise (clothes)<br>to whisper<br>to brand","ašāru, erēpu, katāmu, sahāpu, sehpu, šaqû ša lubši","ašāru<br>erēpu<br>katāmu<br>saḫāpu<br>seḫpu<br>šaqû ša lubši","{ePSD2}",,,
"šuš","[cut]","V/t","šuš[cut]V/t","šu₄, šuš₄","šu₄<br>šuš₄","to cut, fell, to trim, peel off","to cut<br>fell<br>to trim<br>peel off","nakāsu, šarāmu","nakāsu<br>šarāmu","{ePSD2}",,,
"šuš","[~palsy]","V/t","šuš[~palsy]V/t","šu-uš","šu-uš","to strike with palsy","to strike with palsy","mašādu","mašādu","{ePSD2}",,,
"šuš","[whisper]","V/i","šuš[whisper]V/i","šu₁₇","šu₁₇","whisper","whisper","–","–","{ePSD2}",,,
"Šušaba","[1]","DN","Šušaba[1]DN","{d}šuš₃{+šu-uš}-{+ab}ab₂-ba, {d}šuš₃-ab₂-ba","<sup>d</sup>šuš₃<sup>+šu-uš</sup>-<sup>+ab</sup>ab₂-ba<br><sup>d</sup>šuš₃-ab₂-ba","1","Šušaba","–","–","{ePSD2}",,,
"šušala","[vessel]","N","šušala[vessel]N","šu-ša-la₂, šu-la₂, šu-še₃-la₂, šuš-la₂, šu-še₃-la₂{kug-sig₁₇}, šu-eš-la₂, šu-il₂-la₂{zabar}, šu-še₃-la₂{kug-babbar}, šu-še₃-la₂{zabar}, {urud}šu-ša-la₂, ša-uš-la₂{zabar}, šu-il₂-la₂, šu-la₂{zabar}, šu-uš-la₂, šu-eš-la₂{zabar}","šu-ša-la₂<br>šu-la₂<br>šu-še₃-la₂<br>šuš-la₂<br>šu-še₃-la₂<sup>kug-sig₁₇</sup><br>šu-eš-la₂<br>šu-il₂-la₂<sup>zabar</sup><br>šu-še₃-la₂<sup>kug-babbar</sup><br>šu-še₃-la₂<sup>zabar</sup><br><sup>urud</sup>šu-ša-la₂<br>ša-uš-la₂<sup>zabar</sup><br>šu-il₂-la₂<br>šu-la₂<sup>zabar</sup><br>šu-uš-la₂<br>šu-eš-la₂<sup>zabar</sup>","a (metal) vessel","a (metal) vessel","kandu","kandu","{ePSD2}",,,
"šušana","[one-third]","NU","šušana[one-third]NU","šušana, ša-na, šušana₂, {+ši-iš-ša-na}šušana","šušana<br>ša-na<br>šušana₂<br><sup>+ši-iš-ša-na</sup>šušana","one-third","one-third","šalšu","šalšu","{ePSD2}",,,
"Šušanabi","[1]","DN","Šušanabi[1]DN","{d}šu{+šu}-{+ša-na-bi}šanabi₂, {d}šu-šanabi₂","<sup>d</sup>šu<sup>+šu</sup>-<sup>+ša-na-bi</sup>šanabi₂<br><sup>d</sup>šu-šanabi₂","1","Šušanabi","–","–","{ePSD2}",,,
"Šušanaku","[1]","DN","Šušanaku[1]DN","{d}{+ša₂-maš}|U.U|{+šu-ša₂-na-ku}, {d}|U.U|","<sup>d</sup><sup>+ša₂-maš</sup>|U.U|<sup>+šu-ša₂-na-ku</sup><br><sup>d</sup>|U.U|","1","Šušanaku","–","–","{ePSD2}",,,
"Šušbau","[1]","DN","Šušbau[1]DN","{d}šuš₃-{d}ba-ba₆","<sup>d</sup>šuš₃-<sup>d</sup>ba-ba₆","00","Šušbau","–","–","{ePSD2}",,,
"šušer","[emblem]","N","šušer[emblem]N","šu-še-er","šu-še-er","emblem","emblem","–","–","{ePSD2}",,,
"šušer","[road]","N","šušer[road]N","šu-še-er","šu-še-er","far away lands, road","far away lands<br>road","harrānu, nasīkātu","ḫarrānu<br>nasīkātu","{ePSD2}",,,
"šušer","[fluttering]","N","šušer[fluttering]N","šu-še-er","šu-še-er","fluttering","fluttering","taṣbubtum","taṣbubtum","{ePSD2}",,,
"šušer","[sign]","N","šušer[sign]N","šu-še-er","šu-še-er","sign","sign","ittu","ittu","{ePSD2}",,,
"šuši","[sixty]","NU","šuši[sixty]NU","šu-ši","šu-ši","sixty","sixty","–","–","{ePSD2}",,,
"Šušin","[1]","DN","Šušin[1]DN","{d}šušin","<sup>d</sup>šušin","1 Susa, 1","Šušin<br>Susa","–","–","{ePSD2}",,,
"šušmaš","[pre-eminent]","AJ","šušmaš[pre-eminent]AJ","šušmaš","šušmaš","pre-eminent","pre-eminent","ašarēdu","ašarēdu","{ePSD2}",,,
"šušŋar","[vessel]","N","šušŋar[vessel]N","šu-ša-gar, šu-uš-ŋar-ra, šu-uš-ŋar-ra{zabar}, šu-ŋar, šu-še₃-ŋar, {urud}šu-še₃-ŋar, ša-uš-ŋar{zabar}, šu-uš-ŋar, šu-uš-ŋar{zabar}, šu₂-uš-ŋar{zabar}, šu₂-uš-ŋar","šu-ša-gar<br>šu-uš-ŋar-ra<br>šu-uš-ŋar-ra<sup>zabar</sup><br>šu-ŋar<br>šu-še₃-ŋar<br><sup>urud</sup>šu-še₃-ŋar<br>ša-uš-ŋar<sup>zabar</sup><br>šu-uš-ŋar<br>šu-uš-ŋar<sup>zabar</sup><br>šu₂-uš-ŋar<sup>zabar</sup><br>šu₂-uš-ŋar","a metal vessel or basin","a metal vessel or basin","šušmarû","šušmarû","{ePSD2}",,,
"šušru","[distressed]","V/i","šušru[distressed]V/i","šu₂-uš-ru, šu-uš-ru, šu₂-šu₂-de₃, šu₂-šu₂-ru, |PAP.PAP.4×IDIM|{+šu-uš-ru}, šu-uš-re, šu₂-ru, |PAP.PAP.4×IDIM|","šu₂-uš-ru<br>šu-uš-ru<br>šu₂-šu₂-de₃<br>šu₂-šu₂-ru<br>|PAP.PAP.4×IDIM|<sup>+šu-uš-ru</sup><br>šu-uš-re<br>šu₂-ru<br>|PAP.PAP.4×IDIM|","(to be) distressed, to shatter, (to be) clouded, cloud over","(to be) distressed<br>to shatter<br>(to be) clouded<br>cloud over","–","–","{ePSD2}",,,
"šušru","[grape]","N","šušru[grape]N","šu₂-šu₂-ru, {ŋeš}{ŋeštin}šu₂-uš-ru","šu₂-šu₂-ru<br><sup>ŋeš</sup><sup>ŋeštin</sup>šu₂-uš-ru","a grape","a grape","šušrû","šušrû","{ePSD2}",,,
"šušu","[unmng]","N","šušu[unmng]N","šušu","šušu","(unknown meaning)","(unknown meaning)","–","–","{ePSD2}",,,
"šušu","[upper grindstone]","N","šušu[upper grindstone]N","{na₄}šu-šu₂","<sup>na₄</sup>šu-šu₂","upper grindstone","upper grindstone","–","–","{ePSD2}",,,
"Šušulgir","[1]","PN","Šušulgir[1]PN","šu-{d}šul-gi","šu-<sup>d</sup>šul-gi","1","Šušulgir","–","–","{ePSD2}",,,
"šušum","[licorice]","N","šušum[licorice]N","{ŋeš}šušin, {ŋeš}šeš₂, {ŋeš}šu-u₂-šu, {ŋeš}šušuₓ(|MUŠ₃.SIK₂.LAM|), {ŋeš}šušuₓ(|SIK₂.LAM|), mu-|ZA.MUŠ₃@g|, šušum","<sup>ŋeš</sup>šušin<br><sup>ŋeš</sup>šeš₂<br><sup>ŋeš</sup>šu-u₂-šu<br><sup>ŋeš</sup>šušuₓ(|MUŠ₃.SIK₂.LAM|)<br><sup>ŋeš</sup>šušuₓ(|SIK₂.LAM|)<br>mu-|ZA.MUŠ₃ <i>gunû</i>|<br>šušum","licorice","licorice","šûšu","šûšu","{ePSD2}",,,
"šušuma","[consignment]","N","šušuma[consignment]N","šu-šum₂-ma, šu-šum-ma, ša₃-šum-ma","šu-šum₂-ma<br>šu-šum-ma<br>ša₃-šum-ma","a type of consignment","a type of consignment","puquddû","puquddû","{ePSD2}",,,
"šušur","[correct]","V/i","šušur[correct]V/i","šušur, šušur₂","šušur<br>šušur₂","(to be) in order, correct","(to be) in order<br>correct","šûšuru","šûšuru","{ePSD2}",,,
"šutab","[companion]","N","šutab[companion]N","šu-tab","šu-tab","companion, a qualification of animals","companion<br>a qualification of animals","–","–","{ePSD2}",,,
"šutag","[~dairy]","AJ","šutag[~dairy]AJ","šu-tag","šu-tag","a qualification of milk and cheese","a qualification of milk and cheese","–","–","{ePSD2}",,,
"šuteŋ","[accept]","V/t","šuteŋ[accept]V/t","šu-teŋ₃","šu-teŋ₃","to accept","to accept","–","–","{ePSD2}",,,
"šutibir","[hand]","N","šutibir[hand]N","šu-tibir₂","šu-tibir₂","hand","hand","upnu","upnu","{ePSD2}",,,
"šutubur","[mixture]","N","šutubur[mixture]N","šu-tu-bu-ur, šu-tu-bu-ur₂","šu-tu-bu-ur<br>šu-tu-bu-ur₂","mixture","mixture","–","–","{ePSD2}",,,
"šutug","[reed-hut]","N","šutug[reed-hut]N","{gi}šutug, šutug, šutug₂, {gi}šutug{+šu-tuk}, {gi}šutug₂, {ŋeš}šutug","<sup>gi</sup>šutug<br>šutug<br>šutug₂<br><sup>gi</sup>šutug<sup>+šu-tuk</sup><br><sup>gi</sup>šutug₂<br><sup>ŋeš</sup>šutug","reed-hut, reed shelter","reed-hut<br>reed shelter","šutukku","šutukku","{ePSD2}",,,
"šutul","[bag]","N","šutul[bag]N","šutul₆","šutul₆","bag","bag","tākaltu","tākaltu","{ePSD2}",,,
"šutum","[storehouse]","N","šutum[storehouse]N","{e₂}šu-tum, šu-tum, šutum₂, {e₂}šutum, šutum, {e₂}šutum₂, šutumₓ(|E₂.GI.NA.AB.HI|), šudum, šutumₓ(|E₂.GI.NA.TUM|)","<sup>e₂</sup>šu-tum<br>šu-tum<br>šutum₂<br><sup>e₂</sup>šutum<br>šutum<br><sup>e₂</sup>šutum₂<br>šutumₓ(|E₂.GI.NA.AB.ḪI|)<br>šudum<br>šutumₓ(|E₂.GI.NA.TUM|)","storehouse, barracks","storehouse<br>barracks","šutummu","šutummu","{ePSD2}",,,
"šutur","[unmng]","N","šutur[unmng]N","šu-tur","šu-tur","(unknown meaning)","(unknown meaning)","šāru","šāru","{ePSD2}",,,
"šutur","[garment]","N","šutur[garment]N","{tug₂}šutur, {tug₂}šutur{+šu-tur}, šutur, {+tu}šutur, {tug₂}šu-du₈-ur₃","<sup>tug₂</sup>šutur<br><sup>tug₂</sup>šutur<sup>+šu-tur</sup><br>šutur<br><sup>+tu</sup>šutur<br><sup>tug₂</sup>šu-du₈-ur₃","a garment","a garment","tuzzu","tuzzu","{ePSD2}",,,
"Šuzabarkug","[1]","DN","Šuzabarkug[1]DN","{d}šu-zabar-kug","<sup>d</sup>šu-zabar-kug","1","Šuzabarkug","–","–","{ePSD2}",,,
"šuzi","[unmng]","N","šuzi[unmng]N","šuzi","šuzi","(unknown meaning)","(unknown meaning)","?","?","{ePSD2}",,,
"šuzigu","[substitute]","N","šuzigu[substitute]N","šu-zi₃-gu","šu-zi₃-gu","substitute","substitute","puhtu","puḫtu","{ePSD2}",,,
"Šuziʾana","[1]","DN","Šuziʾana[1]DN","{d}šu-zi-an-na, šu-zi-an-na, {d}šu-uz-zi-na","<sup>d</sup>šu-zi-an-na<br>šu-zi-an-na<br><sup>d</sup>šu-uz-zi-na","1","Šuziʾana","–","–","{ePSD2}",,,
"šuʾa","[stool]","N","šuʾa[stool]N","{ŋeš}šu₂-a, {ŋeš}šu₄-a, {ŋeš}šuaₓ(|ŠU₂×(A.DIŠ)|), {gi}šu₂-a, {+li-iš-ša}{ŋeš}šu₂-a, {gi}šuš₂, {ŋeš}šuaₓ(|GAD+DIŠ×A|), {ŋeš}šuš₂","<sup>ŋeš</sup>šu₂-a<br><sup>ŋeš</sup>šu₄-a<br><sup>ŋeš</sup>šuaₓ(|ŠU₂×(A.DIŠ)|)<br><sup>gi</sup>šu₂-a<br><sup>+li-iš-ša</sup><sup>ŋeš</sup>šu₂-a<br><sup>gi</sup>šuš₂<br><sup>ŋeš</sup>šuaₓ(|GAD+DIŠ×A|)<br><sup>ŋeš</sup>šuš₂","stool","stool","–","–","{ePSD2}",,,
